1,2,0
1.1,2,0
1.2,2,0
1.3,2,0
1.4,2,0
1.5,2,0
1.6,2,0
1.7,2,0
1.8,2,0
1.9,2,0
2,2,0
2.1,2,0
2.2,2,0
2.3,2,0
2.4,2,0
2.5,2,0
2.6,2,0
2.7,2,0
2.8,2,0
2.9,2,0
3,2,0
3.1,2,0
3.2,2,0
3.3,2,0
3.4,2,0
3.5,2,0
3.6,2,0
3.7,2,0
3.8,2,0
3.9,2,0
4,2,0
4.1,2,0
4.2,2,0
4.3,2,0
4.4,2,0
4.5,2,0
4.6,2,0
4.7,2,0
4.8,2,0
4.9,2,0
5,2,0
5.5,2,0
6,2,0
6.5,2,0
7,2,0
7.5,2,0
8,2,0
8.5,2,0
9,2,0
9.5,2,0
10,2,0
10.5,2,0
11,2,0
11.5,2,0
12,2,0
12.5,2,0
13,2,0
13.5,2,0
14,2,0
14.5,2,0
15,2,0
15.5,2,0
16,2,0
16.5,2,0
17,2,0
17.5,2,0
18,2,0
18.5,2,0
19,2,0
19.5,2,0
20,2,0
20.5,2,0
21,2,0
21.5,2,0
22,2,0
22.5,2,0
23,2,0
23.5,2,0
24,2,0
24.5,2,0
25,2,0
25.5,2,0
26,2,0
26.5,2,0
27,2,0
27.5,2,0
28,2,0
28.5,2,0
29,2,0
29.5,2,0
30,2,0
